wid,outcome,evaluation,cat_id,scenario,control,order,considered,evaluation_z,abs_eval,abs_eval_z,accessibility
w03aeac6,ship,-5,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.087600880822579,5,0.5095553091205037,0.031578947368421054
w03aeac6,ferry,-3,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.6462555958510976,3,-0.23161604960022894,0.021052631578947368
w03aeac6,trolley,0,TRANSPORT,vehicles (commute),low,NA,FALSE,0.015762331606124332,0,-1.343373087681328,0.042105263157894736
w03aeac6,truck,1,TRANSPORT,vehicles (commute),low,NA,FALSE,0.23643497409186498,1,-0.9727874083209616,0.16842105263157894
w03aeac6,helicopter,3,TRANSPORT,vehicles (commute),low,NA,FALSE,0.6777802590633464,3,-0.23161604960022894,0.042105263157894736
w03aeac6,uber,-3,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.6462555958510976,3,-0.23161604960022894,0.021052631578947368
w03aeac6,boat,-5,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.087600880822579,5,0.5095553091205037,0.3473684210526316
w03aeac6,horse,0,TRANSPORT,vehicles (commute),low,NA,FALSE,0.015762331606124332,0,-1.343373087681328,0.021052631578947368
w03aeac6,walking,7,TRANSPORT,vehicles (commute),low,NA,FALSE,1.560470829006309,7,1.2507266678412363,0.3684210526315789
w03aeac6,motorcycle,-2,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.425582953365357,2,-0.6022017289605952,0.12631578947368421
w03aeac6,tram,0,TRANSPORT,vehicles (commute),low,NA,FALSE,0.015762331606124332,0,-1.343373087681328,0.042105263157894736
w03aeac6,bicycle,3,TRANSPORT,vehicles (commute),low,NA,FALSE,0.6777802590633464,3,-0.23161604960022894,0.6842105263157895
w04fecf9,koala,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.031578947368421054
w04fecf9,seal,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.042105263157894736
w04fecf9,llama,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.021052631578947368
w04fecf9,fish,0,ANIMALS,animals (intimate),high,NA,FALSE,0.11812076009948651,0,-1.9071781004406803,0.031578947368421054
w04fecf9,kangaroo,5,ANIMALS,animals (intimate),high,NA,FALSE,0.9055924940960632,5,-0.21727345448058394,0.05263157894736842
w04fecf9,giraffe,9,ANIMALS,animals (intimate),high,NA,FALSE,1.5355698812933247,9,1.134650262287493,0.4631578947368421
w04fecf9,cheetah,10,ANIMALS,animals (intimate),high,NA,FALSE,1.69306422809264,10,1.4726311914795123,0.021052631578947368
w04fecf9,wolf,10,ANIMALS,animals (intimate),high,NA,FALSE,1.69306422809264,10,1.4726311914795123,0.042105263157894736
w04fecf9,polar bear,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.05263157894736842
w04fecf9,snake,2,ANIMALS,animals (intimate),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.12631578947368421
w04fecf9,lizard,2,ANIMALS,animals (intimate),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.031578947368421054
w04fecf9,panda,7,ANIMALS,animals (intimate),high,NA,FALSE,1.220581187694694,7,0.45868840390345456,0.14736842105263157
w04fecf9,alligator,2,ANIMALS,animals (intimate),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.021052631578947368
w04fecf9,leopard,9,ANIMALS,animals (intimate),high,NA,FALSE,1.5355698812933247,9,1.134650262287493,0.031578947368421054
w04fecf9,hippo,5,ANIMALS,animals (intimate),high,NA,FALSE,0.9055924940960632,5,-0.21727345448058394,0.042105263157894736
w04fecf9,turtle,1,ANIMALS,animals (intimate),high,NA,FALSE,0.27561510689880186,1,-1.569197171248661,0.021052631578947368
w04fecf9,tiger,9,ANIMALS,animals (intimate),high,NA,FALSE,1.5355698812933247,9,1.134650262287493,0.5789473684210527
w04fecf9,frog,1,ANIMALS,animals (intimate),high,NA,FALSE,0.27561510689880186,1,-1.569197171248661,0.031578947368421054
w04fecf9,gorilla,9,ANIMALS,animals (intimate),high,NA,FALSE,1.5355698812933247,9,1.134650262287493,0.17894736842105263
w04fecf9,horse,1,ANIMALS,animals (intimate),high,NA,FALSE,0.27561510689880186,1,-1.569197171248661,0.031578947368421054
w04fecf9,sea lion,1,ANIMALS,animals (intimate),high,NA,FALSE,0.27561510689880186,1,-1.569197171248661,0.021052631578947368
w04fecf9,bird,1,ANIMALS,animals (intimate),high,NA,FALSE,0.27561510689880186,1,-1.569197171248661,0.042105263157894736
w04fecf9,zebra,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.5473684210526316
w04fecf9,bear,6,ANIMALS,animals (intimate),high,NA,FALSE,1.0630868408953786,6,0.12070747471143532,0.35789473684210527
w04fecf9,lemur,7,ANIMALS,animals (intimate),high,NA,FALSE,1.220581187694694,7,0.45868840390345456,0.05263157894736842
w04fecf9,otter,7,ANIMALS,animals (intimate),high,NA,FALSE,1.220581187694694,7,0.45868840390345456,0.021052631578947368
w04fecf9,monkey,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.4105263157894737
w04fecf9,dolphin,3,ANIMALS,animals (intimate),high,NA,FALSE,0.5906038004974326,3,-0.8932353128646224,0.031578947368421054
w04fecf9,penguin,2,ANIMALS,animals (intimate),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.10526315789473684
w04fecf9,rhinoceros,2,ANIMALS,animals (intimate),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.05263157894736842
w04fecf9,crocodile,2,ANIMALS,animals (intimate),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.021052631578947368
w04fecf9,meerkat,7,ANIMALS,animals (intimate),high,NA,FALSE,1.220581187694694,7,0.45868840390345456,0.031578947368421054
w04fecf9,elephant,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.4631578947368421
w04fecf9,shark,5,ANIMALS,animals (intimate),high,NA,FALSE,0.9055924940960632,5,-0.21727345448058394,0.021052631578947368
w04fecf9,ostrich,1,ANIMALS,animals (intimate),high,NA,FALSE,0.27561510689880186,1,-1.569197171248661,0.042105263157894736
w04fecf9,lion,8,ANIMALS,animals (intimate),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.7789473684210526
w04fecf9,flamingo,4,ANIMALS,animals (intimate),high,NA,FALSE,0.748098147296748,4,-0.5552543836726032,0.06315789473684211
w04fecf9,tennis,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.3473684210526316
w04fecf9,swimming,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.09473684210526316
w04fecf9,football,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.8842105263157894
w04fecf9,archery,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.021052631578947368
w04fecf9,wrestling,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.042105263157894736
w04fecf9,rugby,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.11578947368421053
w04fecf9,snowboarding,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.042105263157894736
w04fecf9,softball,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.06315789473684211
w04fecf9,track,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.042105263157894736
w04fecf9,cricket,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.05263157894736842
w04fecf9,lacrosse,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.042105263157894736
w04fecf9,basketball,-4,SPORTS,sports (season),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.631578947368421
w04fecf9,skiing,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.042105263157894736
w04fecf9,boxing,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.042105263157894736
w04fecf9,baseball,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.7684210526315789
w04fecf9,bowling,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.021052631578947368
w04fecf9,gymnastics,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.031578947368421054
w04fecf9,diving,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.021052631578947368
w04fecf9,volleyball,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.07368421052631578
w04fecf9,figure skating,6,SPORTS,sports (season),high,NA,FALSE,1.0630868408953786,6,0.12070747471143532,0.08421052631578947
w04fecf9,soccer,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.7684210526315789
w04fecf9,mixed martial arts,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.042105263157894736
w04fecf9,golf,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.14736842105263157
w04fecf9,fencing,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.021052631578947368
w04fecf9,hockey,-5,SPORTS,sports (season),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.5157894736842106
w04fecf9,english,5,SUBJECTS,subjects (school),high,1,TRUE,0.9055924940960632,5,-0.21727345448058394,0.7052631578947368
w04fecf9,math,-10,SUBJECTS,subjects (school),high,2,TRUE,-1.4568227078936669,10,1.4726311914795123,0.8736842105263158
w04fecf9,science,-5,SUBJECTS,subjects (school),high,3,TRUE,-0.6693509738970902,5,-0.21727345448058394,0.6631578947368421
w04fecf9,history,5,SUBJECTS,subjects (school),high,4,TRUE,0.9055924940960632,5,-0.21727345448058394,0.4842105263157895
w04fecf9,computer science,-2,SUBJECTS,subjects (school),high,NA,FALSE,-0.1968679334991442,2,-1.2312162420566417,0.021052631578947368
w04fecf9,music,-3,SUBJECTS,subjects (school),high,NA,FALSE,-0.3543622802984595,3,-0.8932353128646224,0.042105263157894736
w04fecf9,geology,2,SUBJECTS,subjects (school),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.021052631578947368
w04fecf9,sociology,2,SUBJECTS,subjects (school),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.021052631578947368
w04fecf9,philosophy,-1,SUBJECTS,subjects (school),high,NA,FALSE,-0.039373586699828836,1,-1.569197171248661,0.031578947368421054
w04fecf9,spanish,-1,SUBJECTS,subjects (school),high,NA,FALSE,-0.039373586699828836,1,-1.569197171248661,0.10526315789473684
w04fecf9,religion,-5,SUBJECTS,subjects (school),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.021052631578947368
w04fecf9,chemistry,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.18947368421052632
w04fecf9,physics,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.10526315789473684
w04fecf9,literature,4,SUBJECTS,subjects (school),high,NA,FALSE,0.748098147296748,4,-0.5552543836726032,0.12631578947368421
w04fecf9,engineering,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.021052631578947368
w04fecf9,economics,-7,SUBJECTS,subjects (school),high,NA,FALSE,-0.9843396674957209,7,0.45868840390345456,0.021052631578947368
w04fecf9,french,-3,SUBJECTS,subjects (school),high,NA,FALSE,-0.3543622802984595,3,-0.8932353128646224,0.042105263157894736
w04fecf9,calculus,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.021052631578947368
w04fecf9,statistics,-6,SUBJECTS,subjects (school),high,NA,FALSE,-0.8268453206964056,6,0.12070747471143532,0.021052631578947368
w04fecf9,psychology,4,SUBJECTS,subjects (school),high,NA,FALSE,0.748098147296748,4,-0.5552543836726032,0.07368421052631578
w04fecf9,geography,-2,SUBJECTS,subjects (school),high,NA,FALSE,-0.1968679334991442,2,-1.2312162420566417,0.05263157894736842
w04fecf9,political science,-3,SUBJECTS,subjects (school),high,NA,FALSE,-0.3543622802984595,3,-0.8932353128646224,0.031578947368421054
w04fecf9,german,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.021052631578947368
w04fecf9,algebra,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.06315789473684211
w04fecf9,art,-3,SUBJECTS,subjects (school),high,NA,FALSE,-0.3543622802984595,3,-0.8932353128646224,0.12631578947368421
w04fecf9,latin,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.031578947368421054
w04fecf9,geometry,-10,SUBJECTS,subjects (school),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.042105263157894736
w04fecf9,biology,-5,SUBJECTS,subjects (school),high,NA,FALSE,-0.6693509738970902,5,-0.21727345448058394,0.24210526315789474
w04fecf9,boat,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.3473684210526316
w04fecf9,skateboard,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.11578947368421053
w04fecf9,ferry,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.021052631578947368
w04fecf9,ship,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.031578947368421054
w04fecf9,trolley,-4,TRANSPORT,vehicles (commute),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.042105263157894736
w04fecf9,walking,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.3684210526315789
w04fecf9,helicopter,3,TRANSPORT,vehicles (commute),high,NA,FALSE,0.5906038004974326,3,-0.8932353128646224,0.042105263157894736
w04fecf9,moped,-8,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.1418340142950363,8,0.7966693330954738,0.021052631578947368
w04fecf9,train,4,TRANSPORT,vehicles (commute),high,NA,FALSE,0.748098147296748,4,-0.5552543836726032,0.8210526315789474
w04fecf9,car,10,TRANSPORT,vehicles (commute),high,NA,FALSE,1.69306422809264,10,1.4726311914795123,0.9789473684210527
w04fecf9,motorcycle,-4,TRANSPORT,vehicles (commute),high,NA,FALSE,-0.5118566270977749,4,-0.5552543836726032,0.12631578947368421
w04fecf9,bus,8,TRANSPORT,vehicles (commute),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.7894736842105263
w04fecf9,scooter,-8,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.1418340142950363,8,0.7966693330954738,0.2
w04fecf9,tram,2,TRANSPORT,vehicles (commute),high,NA,FALSE,0.4331094536981172,2,-1.2312162420566417,0.042105263157894736
w04fecf9,truck,5,TRANSPORT,vehicles (commute),high,NA,FALSE,0.9055924940960632,5,-0.21727345448058394,0.16842105263157894
w04fecf9,unicycle,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.021052631578947368
w04fecf9,airplane,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.7368421052631579
w04fecf9,uber,8,TRANSPORT,vehicles (commute),high,NA,FALSE,1.3780755344940092,8,0.7966693330954738,0.021052631578947368
w04fecf9,subway,7,TRANSPORT,vehicles (commute),high,NA,FALSE,1.220581187694694,7,0.45868840390345456,0.11578947368421053
w04fecf9,horse,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.021052631578947368
w04fecf9,bicycle,-10,TRANSPORT,vehicles (commute),high,NA,FALSE,-1.4568227078936669,10,1.4726311914795123,0.6842105263157895
w04fecf9,taxi,5,TRANSPORT,vehicles (commute),high,NA,FALSE,0.9055924940960632,5,-0.21727345448058394,0.08421052631578947
w05d7827,zebra,8,ANIMALS,animals (bubble),high,1,TRUE,0.3817026262207741,8,0.27013078336031016,0.5473684210526316
w05d7827,panda,10,ANIMALS,animals (bubble),high,2,TRUE,0.7947528111166843,10,0.8939379531820573,0.14736842105263157
w05d7827,snake,5,ANIMALS,animals (bubble),high,NA,FALSE,-0.23787265112309117,5,-0.6655799713723104,0.12631578947368421
w05d7827,ostrich,6,ANIMALS,animals (bubble),high,NA,FALSE,-0.03134755867513607,6,-0.35367638646143684,0.042105263157894736
w05d7827,sea lion,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.021052631578947368
w05d7827,seal,6,ANIMALS,animals (bubble),high,NA,FALSE,-0.03134755867513607,6,-0.35367638646143684,0.042105263157894736
w05d7827,bear,9,ANIMALS,animals (bubble),high,NA,FALSE,0.5882277186687292,9,0.5820343682711837,0.35789473684210527
w05d7827,wolf,6,ANIMALS,animals (bubble),high,NA,FALSE,-0.03134755867513607,6,-0.35367638646143684,0.042105263157894736
w05d7827,hippo,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.042105263157894736
w05d7827,lemur,9,ANIMALS,animals (bubble),high,NA,FALSE,0.5882277186687292,9,0.5820343682711837,0.05263157894736842
w05d7827,penguin,8,ANIMALS,animals (bubble),high,NA,FALSE,0.3817026262207741,8,0.27013078336031016,0.10526315789473684
w05d7827,shark,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.021052631578947368
w05d7827,rhinoceros,6,ANIMALS,animals (bubble),high,NA,FALSE,-0.03134755867513607,6,-0.35367638646143684,0.05263157894736842
w05d7827,polar bear,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.05263157894736842
w05d7827,turtle,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.021052631578947368
w05d7827,fish,8,ANIMALS,animals (bubble),high,NA,FALSE,0.3817026262207741,8,0.27013078336031016,0.031578947368421054
w05d7827,tiger,9,ANIMALS,animals (bubble),high,NA,FALSE,0.5882277186687292,9,0.5820343682711837,0.5789473684210527
w05d7827,cheetah,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.021052631578947368
w05d7827,dolphin,3,ANIMALS,animals (bubble),high,NA,FALSE,-0.6509228360190014,3,-1.2893871411940574,0.031578947368421054
w05d7827,horse,-1,ANIMALS,animals (bubble),high,NA,FALSE,-1.4770232058108217,1,-1.9131943110158045,0.031578947368421054
w05d7827,flamingo,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.06315789473684211
w05d7827,alligator,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.021052631578947368
w05d7827,kangaroo,8,ANIMALS,animals (bubble),high,NA,FALSE,0.3817026262207741,8,0.27013078336031016,0.05263157894736842
w05d7827,lizard,6,ANIMALS,animals (bubble),high,NA,FALSE,-0.03134755867513607,6,-0.35367638646143684,0.031578947368421054
w05d7827,koala,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.031578947368421054
w05d7827,bird,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.042105263157894736
w05d7827,giraffe,8,ANIMALS,animals (bubble),high,NA,FALSE,0.3817026262207741,8,0.27013078336031016,0.4631578947368421
w05d7827,monkey,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.4105263157894737
w05d7827,llama,8,ANIMALS,animals (bubble),high,NA,FALSE,0.3817026262207741,8,0.27013078336031016,0.021052631578947368
w05d7827,meerkat,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.031578947368421054
w05d7827,leopard,7,ANIMALS,animals (bubble),high,NA,FALSE,0.17517753377281903,7,-0.041772801550563336,0.031578947368421054
w05d7827,otter,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.021052631578947368
w05d7827,lion,8,ANIMALS,animals (bubble),high,NA,FALSE,0.3817026262207741,8,0.27013078336031016,0.7789473684210526
w05d7827,elephant,9,ANIMALS,animals (bubble),high,NA,FALSE,0.5882277186687292,9,0.5820343682711837,0.4631578947368421
w05d7827,crocodile,6,ANIMALS,animals (bubble),high,NA,FALSE,-0.03134755867513607,6,-0.35367638646143684,0.021052631578947368
w05d7827,gorilla,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7947528111166843,10,0.8939379531820573,0.17894736842105263
