outcome,accessibility,wid,considered,evaluation,scenario,raw_outcome,subj,control,evaluation_z,abs_eval,abs_eval_z,consideration,scenario_evaluation,scenario_evaluation_z
bicycle,0.6842105263157895,w6449213,FALSE,-1,vehicles (veto),bicycle,12,high,-0.6545971463993959,1,-0.5873556761693081,unconsidered,-9,-1.3769776380647352
bicycle,0.6842105263157895,w1c6ef1a,FALSE,-6,vehicles (commute),bicycle,27,low,-0.5829997438040577,6,-0.03588889059250342,unconsidered,-5,-0.7118684968143741
bicycle,0.6842105263157895,w94007a6,FALSE,-8,vehicles (veto),bicycle,48,low,-1.5661907199675233,8,0.6873078387640018,unconsidered,-9,-0.774941164108077
bicycle,0.6842105263157895,wbb75636,FALSE,-10,vehicles (commute),bicycle,43,high,-1.3396401538882408,10,1.2413082202816819,unconsidered,-5,-1.46077752164453
bicycle,0.6842105263157895,w92bf5b9,FALSE,-10,vehicles (commute),bicycle,8,low,-1.129911144400265,10,0.8852840448286121,unconsidered,-5,-0.48885032645571025
bicycle,0.6842105263157895,wd49ddf4,FALSE,-2,vehicles (veto),bicycle,37,high,-0.29751307112009034,2,-0.9639988579631799,unconsidered,0,NA
bicycle,0.6842105263157895,wf83a6b1,FALSE,-7,vehicles (veto),bicycle,25,high,-2.5453910652467377,7,2.2706343696208475,unconsidered,-5,-1.4142135623730951
bicycle,0.6842105263157895,w97a1598,FALSE,5,vehicles (veto),bicycle,6,high,0.7943519911581634,5,0.22837050028908504,unconsidered,0,-0.06783234474692018
bicycle,0.6842105263157895,wce17a9e,FALSE,-7,vehicles (veto),bicycle,16,high,-1.5395192369537016,7,0.6585831397614837,unconsidered,-3,-0.9441977726950346
bicycle,0.6842105263157895,w742e695,FALSE,1,vehicles (veto),bicycle,38,low,-0.31242387810049205,1,-1.169547706903076,unconsidered,-9,-0.9665704406521509
bicycle,0.6842105263157895,wea21aec,FALSE,0,vehicles (commute),bicycle,29,low,0.21588616758375512,0,-1.4454799991282596,unconsidered,6,0.8622018733942658
bicycle,0.6842105263157895,w8d45e65,FALSE,-8,vehicles (commute),bicycle,54,high,-0.36868989396888313,8,0.17913734103063944,unconsidered,7,1.2510111517225193
bicycle,0.6842105263157895,w92c8d42,FALSE,-5,vehicles (commute),bicycle,47,high,-0.7981624347409818,5,-0.2047564209835962,unconsidered,2,-0.23237900077244503
bicycle,0.6842105263157895,w23a7e68,FALSE,-4,vehicles (veto),bicycle,51,high,-1.7568012345193014,4,0.4341361471802392,unconsidered,-3,-1.1206310514564426
bicycle,0.6842105263157895,w82f7259,FALSE,0,vehicles (veto),bicycle,11,low,-0.39290294841435514,0,-0.9053203578921112,unconsidered,-3,-1.390758974918296
bicycle,0.6842105263157895,w1989f41,FALSE,-4,vehicles (commute),bicycle,33,high,-0.1818674399952814,4,-0.17774286655817115,unconsidered,3,1.3339459376998313
bicycle,0.6842105263157895,wa0d5d63,FALSE,2,vehicles (commute),bicycle,24,low,0.07510629171967503,2,-0.8801238275570447,unconsidered,5,0.3730620025303552
bicycle,0.6842105263157895,w1a640b0,FALSE,5,vehicles (veto),bicycle,17,high,0.6010428925513289,5,-0.07156261399960247,unconsidered,1,-0.9117460107822463
bicycle,0.6842105263157895,w7bb6604,TRUE,1,vehicles (commute),Bicycle,45,low,-0.6578435487281491,1,-1.283592748212032,considered,0,-1.0954451150103321
bicycle,0.6842105263157895,w4127897,FALSE,5,vehicles (veto),bicycle,19,low,1.0106753375072481,5,0.2451369847316008,unconsidered,-9,-0.9217221568755819
bicycle,0.6842105263157895,wdfcc87f,FALSE,10,vehicles (veto),bicycle,10,high,1.1124616108592806,10,1.3056622957683788,unconsidered,1,-0.8528028654224417
bicycle,0.6842105263157895,w4d34db1,FALSE,-10,vehicles (commute),bicycle,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,0,1.3055824196677337
bicycle,0.6842105263157895,w3df2237,FALSE,-3,vehicles (commute),bicycle,35,high,-0.29808173774835145,3,-0.43938516799446115,unconsidered,8,0.1986798535597566
bicycle,0.6842105263157895,w534084f,FALSE,-10,vehicles (veto),bicycle,39,low,-1.8219325699472892,10,1.2690785962626645,unconsidered,-8,-0.9531576233498552
bicycle,0.6842105263157895,w422cd45,FALSE,10,vehicles (commute),bicycle,13,low,1.617405548794776,10,1.1015883624323473,unconsidered,0,0.41655511572413373
biology,0.24210526315789474,w0b34d6e,FALSE,0,subjects (magic),biology,3,low,-0.2071876735251947,0,-0.9284123152015049,unconsidered,10,0.8630442403635763
biology,0.24210526315789474,w8318954,TRUE,1,subjects (school),Biology,1,high,0.5916931137265442,1,-1.5439013479837973,considered,2,-0.43915503282683993
biology,0.24210526315789474,w76890f1,FALSE,7,subjects (magic),biology,4,high,0.6393155614140865,7,0.5190293679332064,unconsidered,10,1.1118908983632405
biology,0.24210526315789474,w1e31a72,FALSE,10,subjects (magic),biology,2,low,0.8911815278609695,10,0.8992500251415655,unconsidered,10,0.8636363636363636
biology,0.24210526315789474,w5e62b40,FALSE,1,subjects (school),biology,5,low,0.8176524510281634,1,-1.2302586123204493,unconsidered,3,1.2402159462046676
biology,0.24210526315789474,w616cc3b,FALSE,8,subjects (magic),biology,41,low,1.0980804999635285,8,1.0493052251388775,unconsidered,7,0.9246524787214351
biology,0.24210526315789474,wf04dfee,FALSE,3,subjects (magic),biology,18,high,0.19090104161675422,3,-0.27882646681559825,unconsidered,-3,-0.6908492797077573
biology,0.24210526315789474,w251ef24,FALSE,1,subjects (school),biology,21,high,0.23678417102456273,1,-0.890277492591088,unconsidered,-4,-1.0714285714285714
biology,0.24210526315789474,wc5f34d8,FALSE,10,subjects (school),biology,9,high,1.640203550410244,10,0.8707693054891187,unconsidered,10,0.9771621231801679
biology,0.24210526315789474,w0c074de,FALSE,-5,subjects (school),biology,30,low,-0.22452652593312153,5,-1.1120341332669796,unconsidered,-10,-0.5
biology,0.24210526315789474,w3e97a1f,FALSE,1,subjects (school),biology,36,high,1.2205630543855406,1,-2.1630115139339394,unconsidered,5,1.106605743337003
biology,0.24210526315789474,wd5a2d8f,FALSE,1,subjects (magic),biology,22,high,-0.5095851178172629,1,-0.8081174050526037,unconsidered,5,0.8622018733942658
biology,0.24210526315789474,w2777a8f,FALSE,1,subjects (school),biology,26,high,-0.00968446587678408,1,-1.1089217185954363,unconsidered,0,-1.0456450133653885
biology,0.24210526315789474,w363e6ac,FALSE,7,subjects (magic),biology,40,low,1.0719868107054555,7,1.0002083116364642,unconsidered,8,1.0861047683908953
biology,0.24210526315789474,w4a284b9,FALSE,5,subjects (school),biology,20,low,1.2909421241255845,5,-0.061821644381387965,unconsidered,0,0.6510860492118233
biology,0.24210526315789474,w0663715,FALSE,8,subjects (magic),biology,42,high,0.9835032701900448,8,0.9658872999926521,unconsidered,9,1.1349748626869662
biology,0.24210526315789474,w98f1b99,FALSE,5,subjects (magic),biology,31,low,0.36080344023971544,5,-0.03063877891954999,unconsidered,10,0.7483832703767802
biology,0.24210526315789474,w73ed943,FALSE,5,subjects (school),biology,52,high,1.1109509586781567,5,-0.14870813293635057,unconsidered,5,0.7483832703767802
biology,0.24210526315789474,w26c2bef,FALSE,-1,subjects (school),biology,7,low,0.009834501058434057,1,-0.9789078097874045,unconsidered,-3,-0.24524946383020216
biology,0.24210526315789474,w1c3dd8c,FALSE,10,subjects (magic),biology,23,low,0.7418560480982406,10,0.6300061907214507,unconsidered,10,0.860387565459546
biology,0.24210526315789474,wc146e19,FALSE,4,subjects (magic),biology,46,low,0.23504261140278704,4,-0.25028686856334187,unconsidered,10,0.8660254037844386
biology,0.24210526315789474,webaf5b1,FALSE,6,subjects (magic),biology,50,high,0.8823251201938199,6,0.5462618233957867,unconsidered,3,0.3
biology,0.24210526315789474,wc37a2ec,FALSE,7,subjects (magic),biology,32,low,1.0430282323510098,7,1.0722936553258826,unconsidered,9,1.1334122012412815
biology,0.24210526315789474,w2be12ca,FALSE,5,subjects (school),biology,15,high,0.5552951934312784,5,-0.35613203726420795,unconsidered,10,0.6388991238024045
biology,0.24210526315789474,w2baccaf,FALSE,10,subjects (magic),biology,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,7,0.5722930891116554
biology,0.24210526315789474,w2044ba1,FALSE,-1,subjects (school),biology,49,high,0.461346722073135,1,-1.6666666666666667,unconsidered,-5,-0.08703882797784893
biology,0.24210526315789474,w31c2904,FALSE,0,subjects (school),biology,44,high,0.4097294448025045,0,-1.1895274898320993,unconsidered,-8,-1.1666666666666667
biology,0.24210526315789474,wd61612e,FALSE,1,subjects (school),biology,28,low,0.3687139138648886,1,-1.351474756798972,unconsidered,1,0.3568732135731648
biology,0.24210526315789474,we2a0c38,FALSE,10,subjects (magic),biology,34,low,1.3328939979031686,10,1.100431140917688,unconsidered,10,1.198338009917897
biology,0.24210526315789474,w6449213,FALSE,3,subjects (magic),biology,12,high,0.6680939947787649,3,0.32630870898294906,unconsidered,4,1.0097836012474726
biology,0.24210526315789474,w1c6ef1a,FALSE,6,subjects (school),biology,27,low,1.2189994643175752,6,-0.03588889059250342,unconsidered,0,0.7118684968143741
biology,0.24210526315789474,w94007a6,TRUE,9,subjects (magic),Biology,48,low,1.1064188230073604,9,0.9908688008847691,considered,10,1.1882431182990514
biology,0.24210526315789474,wbb75636,FALSE,4,subjects (school),biology,43,high,0.7812092249946947,4,-0.47742623856987776,unconsidered,2,0.48692584054817667
biology,0.24210526315789474,w92bf5b9,FALSE,-10,subjects (school),biology,8,low,-1.129911144400265,10,0.8852840448286121,unconsidered,-10,-1.0639683575800754
biology,0.24210526315789474,wd49ddf4,FALSE,2,subjects (magic),biology,37,high,0.3413571026535773,2,-0.9639988579631799,unconsidered,0,NA
biology,0.24210526315789474,wf83a6b1,FALSE,6,subjects (magic),biology,25,high,1.9911526881365613,6,1.8479980453483542,unconsidered,5,0.9428090415820635
biology,0.24210526315789474,w97a1598,FALSE,4,subjects (magic),biology,6,high,0.5927999934016145,4,-0.20299600025696454,unconsidered,0,-0.06783234474692018
biology,0.24210526315789474,wce17a9e,FALSE,6,subjects (magic),biology,16,high,0.7528045608011493,6,0.278068436788182,unconsidered,10,1.3938157596926701
biology,0.24210526315789474,w742e695,FALSE,6,subjects (magic),biology,38,low,0.842186106183935,6,0.706142011715065,unconsidered,9,0.9143233898060887
biology,0.24210526315789474,wea21aec,FALSE,2,subjects (school),biology,29,low,0.6162568783754464,2,-0.7532783094048677,unconsidered,-4,-1.4370031223237762
biology,0.24210526315789474,w8d45e65,FALSE,-8,subjects (school),biology,54,high,-0.36868989396888313,8,0.17913734103063944,unconsidered,-10,-0.987640382938831
biology,0.24210526315789474,w92c8d42,FALSE,3,subjects (school),biology,47,high,0.46535972343555476,3,-0.899687304321862,unconsidered,9,0.8520563361656318
biology,0.24210526315789474,w23a7e68,FALSE,6,subjects (magic),biology,51,high,1.232200865878121,6,1.252315809173767,unconsidered,8,0.9338592095470355
biology,0.24210526315789474,w82f7259,FALSE,2,subjects (magic),biology,11,low,0.07666398993450829,2,-0.31384439073593184,unconsidered,5,0.7284927963857741
biology,0.24210526315789474,w1989f41,FALSE,-9,subjects (school),biology,33,high,-1.1093913839712164,9,1.0812691048955407,unconsidered,0,-0.12126781251816648
biology,0.24210526315789474,wa0d5d63,FALSE,2,subjects (school),biology,24,low,0.07510629171967503,2,-0.8801238275570447,unconsidered,2,0
biology,0.24210526315789474,w1a640b0,FALSE,9,subjects (magic),biology,17,high,1.2543503844549473,9,1.1211476193271042,unconsidered,2,-0.6686137412403139
biology,0.24210526315789474,w7bb6604,TRUE,8,subjects (school),Zoology,45,low,1.0453404335954148,8,1.1423975459087088,considered,3,0.5477225575051661
biology,0.24210526315789474,w4127897,FALSE,-5,subjects (magic),biology,19,low,-0.9126247450625151,5,0.2451369847316008,unconsidered,-2,0.20037438192947432
biology,0.24210526315789474,wdfcc87f,TRUE,8,subjects (magic),biology,10,high,0.756715079473386,8,0.6555857096896078,considered,10,1.0660035817780522
biology,0.24210526315789474,wdfcc87f,TRUE,9,subjects (magic),sociology,10,high,0.9345883451663333,9,0.9806240027289933,considered,10,1.0660035817780522
biology,0.24210526315789474,w4d34db1,FALSE,-10,subjects (school),biology,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-5,0.26111648393354675
biology,0.24210526315789474,w3df2237,FALSE,-4,subjects (school),biology,35,high,-0.49551249911414263,4,-0.10492780131211006,unconsidered,4,-1.390758974918296
biology,0.24210526315789474,w534084f,FALSE,10,subjects (magic),biology,39,low,1.3551028723095495,10,1.2690785962626645,unconsidered,10,1.1264590094134652
biology,0.24210526315789474,w422cd45,FALSE,5,subjects (school),biology,13,low,0.8991497952181486,5,-0.2882661135336984,unconsidered,5,1.1739280534043768
boat,0.3473684210526316,w5e62b40,FALSE,-8,vehicles (commute),boat,5,low,-1.031310377929995,8,1.047998077161864,unconsidered,-1,0.338240712601273
boat,0.3473684210526316,wf04dfee,FALSE,-3,vehicles (veto),boat,18,high,-1.1726778270743476,3,-0.27882646681559825,unconsidered,-1,-0.296078262731896
boat,0.3473684210526316,w0c074de,FALSE,-10,vehicles (commute),boat,30,low,-0.8626545470062039,10,0.752867829354663,unconsidered,5,1.5
boat,0.3473684210526316,w3e97a1f,FALSE,2,vehicles (commute),boat,36,high,1.3826690850461203,2,-1.866469612830093,unconsidered,1,0.5858500994137075
boat,0.3473684210526316,wd5a2d8f,FALSE,-1,vehicles (veto),boat,22,high,-0.9785838103216465,1,-0.8081174050526037,unconsidered,-5,-1.4370031223237762
boat,0.3473684210526316,w4a284b9,FALSE,-5,vehicles (commute),boat,20,low,-0.5128400219129035,5,-0.061821644381387965,unconsidered,-8,-0.9515873026942033
boat,0.3473684210526316,w98f1b99,FALSE,-1,vehicles (veto),boat,31,low,-0.7011840442394471,1,-1.0927831147972868,unconsidered,5,-0.13206763594884358
boat,0.3473684210526316,w73ed943,FALSE,2,vehicles (commute),boat,52,high,0.6196922977597811,2,-1.0967224804055853,unconsidered,5,0.7483832703767802
boat,0.3473684210526316,w26c2bef,FALSE,2,vehicles (commute),boat,7,low,0.5113940550385708,2,-0.7147580833368351,unconsidered,7,1.156176043770953
boat,0.3473684210526316,webaf5b1,FALSE,5,vehicles (veto),boat,50,high,0.6887347984635303,5,0.24082510493792741,unconsidered,-1,-1.3
boat,0.3473684210526316,wc37a2ec,FALSE,0,vehicles (veto),boat,32,low,-0.5759329804720793,0,-1.662055165755118,unconsidered,-5,-1.0552458425349862
boat,0.3473684210526316,w2baccaf,FALSE,0,vehicles (veto),boat,14,low,-0.7517954429857152,0,-1.2792042981336627,unconsidered,0,-0.6603381797442178
boat,0.3473684210526316,w2044ba1,FALSE,1,vehicles (commute),boat,49,high,0.8131650856684753,1,-1.6666666666666667,unconsidered,-1,1.3055824196677337
boat,0.3473684210526316,w31c2904,FALSE,4,vehicles (commute),boat,44,high,1.2210748800549887,4,-0.01757922398766638,unconsidered,7,0.8333333333333334
boat,0.3473684210526316,wd61612e,FALSE,2,vehicles (commute),boat,28,low,0.5428288176344194,2,-1.0136060675992289,unconsidered,4,1.0706196407194946
boat,0.3473684210526316,w1c6ef1a,FALSE,-10,vehicles (commute),boat,27,low,-1.1836661465112688,10,1.1843333895526171,unconsidered,-5,-0.7118684968143741
boat,0.3473684210526316,wbb75636,FALSE,-9,vehicles (commute),boat,43,high,-1.1881509125394594,9,0.9548524771397552,unconsidered,-5,-1.46077752164453
boat,0.3473684210526316,wd49ddf4,FALSE,8,vehicles (veto),boat,37,high,1.2996623633140787,8,0.8237808422594446,unconsidered,0,NA
boat,0.3473684210526316,wf83a6b1,TRUE,0,vehicles (veto),boat,25,high,-0.1026367365018846,0,-0.6878199002866071,considered,-5,-1.4142135623730951
boat,0.3473684210526316,w97a1598,FALSE,5,vehicles (veto),boat,6,high,0.7943519911581634,5,0.22837050028908504,unconsidered,0,-0.06783234474692018
boat,0.3473684210526316,wce17a9e,FALSE,-2,vehicles (veto),boat,16,high,-0.6578562378172206,2,-1.2439903751050247,unconsidered,-3,-0.9441977726950346
boat,0.3473684210526316,w742e695,FALSE,-3,vehicles (veto),boat,38,low,-1.2361118655280339,3,-0.4192718194558196,unconsidered,-9,-0.9665704406521509
boat,0.3473684210526316,wea21aec,FALSE,-2,vehicles (commute),boat,29,low,-0.1844845432079362,2,-0.7532783094048677,unconsidered,6,0.8622018733942658
boat,0.3473684210526316,w8d45e65,FALSE,-3,vehicles (commute),boat,54,high,0.5107538898101043,3,-1.2322477701198522,unconsidered,7,1.2510111517225193
boat,0.3473684210526316,w1989f41,FALSE,-6,vehicles (commute),boat,33,high,-0.5528770175856554,6,0.32586192202331365,unconsidered,3,1.3339459376998313
boat,0.3473684210526316,w1a640b0,FALSE,2,vehicles (veto),boat,17,high,0.11106227362361512,2,-0.9660952889946325,unconsidered,1,-0.9117460107822463
boat,0.3473684210526316,w4127897,FALSE,5,vehicles (veto),boat,19,low,1.0106753375072481,5,0.2451369847316008,unconsidered,-9,-0.9217221568755819
boat,0.3473684210526316,w4d34db1,FALSE,0,vehicles (commute),boat,53,low,0.9348060042593319,0,-2.3750687775436106,unconsidered,0,1.3055824196677337
boat,0.3473684210526316,w3df2237,FALSE,-1,vehicles (commute),boat,35,high,0.09677978498323099,1,-1.1082999013591632,unconsidered,8,0.1986798535597566
bowling,0.021052631578947368,w0b34d6e,FALSE,-6,sports (silence),bowling,3,low,-1.4034032980291489,6,0.6766394839604187,unconsidered,-6,-0.7615096238502144
bowling,0.021052631578947368,w8318954,FALSE,1,sports (season),bowling,1,high,0.5916931137265442,1,-1.5439013479837973,unconsidered,5,1.3174650984805198
bowling,0.021052631578947368,w76890f1,FALSE,-7,sports (silence),bowling,4,high,-2.2111359862920317,7,0.5190293679332064,unconsidered,7,0.409644015186457
bowling,0.021052631578947368,w1e31a72,FALSE,8,sports (silence),bowling,2,low,0.5020192886203715,8,0.4562697171900553,unconsidered,1,-0.7727272727272727
bowling,0.021052631578947368,w5e62b40,FALSE,-1,sports (season),bowling,5,low,0.40677182237079484,1,-1.2302586123204493,unconsidered,-7,-1.014722137803819
bowling,0.021052631578947368,w616cc3b,FALSE,-1,sports (silence),bowling,41,low,-0.48844383443193734,1,-1.6837688496414545,unconsidered,-8,-0.8649974800942457
bowling,0.021052631578947368,wf04dfee,FALSE,1,sports (silence),bowling,18,high,-0.2636252479469464,1,-0.942699006852737,unconsidered,-2,-0.4934637712198267
bowling,0.021052631578947368,w251ef24,FALSE,0,sports (season),bowling,21,high,-0.004642826882834564,0,-1.285956378187127,unconsidered,-2,-0.5
bowling,0.021052631578947368,wc5f34d8,FALSE,2,sports (season),bowling,9,high,0.5627677870909048,2,-1.226567516334135,unconsidered,0,-0.17244037467885318
bowling,0.021052631578947368,w0c074de,FALSE,-10,sports (season),bowling,30,low,-0.8626545470062039,10,0.752867829354663,unconsidered,-10,-0.5
